time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
109.285,-0.214715164494372,-0.306488172248762,-0.00331986697567309,-0.141284656753607,-1.47985994022559,0.37797935039837,NaN,NaN,NaN,NaN,NaN,NaN
109.29,-0.19318314886227,-0.316091662731822,-0.00278942785786893,-0.130693594093687,-1.52842758293691,0.390131589051391,NaN,NaN,NaN,NaN,NaN,NaN
109.295,-0.170774222943719,-0.325470387992445,-0.00219867002259945,-0.120536092230179,-1.57468253617781,0.4013145705434,NaN,NaN,NaN,NaN,NaN,NaN
109.3,-0.148088427545207,-0.334227574148431,-0.00156638690594503,-0.111066024318329,-1.61804924806329,0.411385145349837,NaN,NaN,NaN,NaN,NaN,NaN
109.305,-0.126101192446979,-0.341961933808793,-0.000912703555581742,-0.102354120028124,-1.65794781410178,0.420207790345549,NaN,NaN,NaN,NaN,NaN,NaN
109.31,-0.104868826168001,-0.348279747348606,-0.000258452234437268,-0.0949048841179743,-1.69380209702974,0.427656539105933,NaN,NaN,NaN,NaN,NaN,NaN
109.315,-0.0849200826915209,-0.352806967185719,0.000375476872840331,-0.0889603788709103,-1.72504851590372,0.433616875977563,NaN,NaN,NaN,NaN,NaN,NaN
109.32,-0.0666082209829213,-0.35520095206519,0.000968787851840667,-0.0849040494839046,-1.75114538517297,0.437987567667486,NaN,NaN,NaN,NaN,NaN,NaN
109.325,-0.0496871831895946,-0.355161453357898,0.00150241248778057,-0.0837525399806849,-1.77158265270246,0.440682402217807,NaN,NaN,NaN,NaN,NaN,NaN
109.33,-0.0353591721330804,-0.352440501997512,0.00195910428614215,-0.0846335494592784,-1.78589185468873,0.441631801713724,NaN,NaN,NaN,NaN,NaN,NaN
109.335,-0.0239214784447543,-0.346850881424137,0.00232397405429779,-0.0876389327499906,-1.79365607669645,0.44078427231348,NaN,NaN,NaN,NaN,NaN,NaN
109.34,-0.0155847600468997,-0.338272917153789,0.0025849501473607,-0.0925930992461323,-1.79451968529563,0.438107653550888,NaN,NaN,NaN,NaN,NaN,NaN
109.345,-0.0104638262474698,-0.326659365674817,0.00273314904690324,-0.0995343356565552,-1.78819757563419,0.433590128648792,NaN,NaN,NaN,NaN,NaN,NaN
109.35,-0.00857469627010366,-0.31203824262145,0.00276314485360116,-0.108577801115182,-1.77448366826021,0.427240959014372,NaN,NaN,NaN,NaN,NaN,NaN
109.355,-0.00983541606557567,-0.294513490999859,0.00267312945076252,-0.119614517002569,-1.75325838492512,0.419090909279876,NaN,NaN,NaN,NaN,NaN,NaN
109.36,-0.0143707009594957,-0.274263453172033,0.0024649584518238,-0.132789621282256,-1.7244948389668,0.409192334203836,NaN,NaN,NaN,NaN,NaN,NaN
109.365,-0.0216253355834932,-0.251537174004559,0.00214408149649351,-0.147611278713156,-1.68826349182424,0.397618905338108,NaN,NaN,NaN,NaN,NaN,NaN
109.37,-0.0312375947271299,-0.226648625848243,0.00171935891976409,-0.16382039233424,-1.64473505347376,0.384464963365485,NaN,NaN,NaN,NaN,NaN,NaN
109.375,-0.0425588078614319,-0.199969007671825,0.00120277019529609,-0.181196647872603,-1.59418144083166,0.369844491102128,NaN,NaN,NaN,NaN,NaN,NaN
109.38,-0.0549302643211517,-0.171917329534837,0.000609022758816354,-0.199478970325267,-1.53697465369616,0.353889711959171,NaN,NaN,NaN,NaN,NaN,NaN
109.385,-0.0682707610996685,-0.142949548323779,-4.49272396414457e-05,-0.218225624874982,-1.47358348140676,0.336749328761146,NaN,NaN,NaN,NaN,NaN,NaN
109.39,-0.0820571650764892,-0.113546569757751,-0.000740428103481365,-0.237089207111457,-1.40456801347545,0.31858642782206,NaN,NaN,NaN,NaN,NaN,NaN
109.395,-0.0965425525003909,-0.0842014733301907,-0.00145774333175291,-0.255665863177121,-1.33057199204128,0.299576082709305,NaN,NaN,NaN,NaN,NaN,NaN
109.4,-0.110709495650652,-0.0554063491452709,-0.00217670185480133,-0.273635981095491,-1.25231311089252,0.279902700854398,NaN,NaN,NaN,NaN,NaN,NaN
109.405,-0.123831584745648,-0.0276391565187723,-0.00287736843895964,-0.290673466765383,-1.17057143257663,0.259757163826603,NaN,NaN,NaN,NaN,NaN,NaN
109.41,-0.135482134449598,-0.00135102184561594,-0.00354071420180206,-0.306418401931921,-1.08617615925348,0.239333818455692,NaN,NaN,NaN,NaN,NaN,NaN
109.415,-0.1447309445446,0.0230456139801468,-0.00414926695986785,-0.319342525155472,-0.999991051898791,0.218827380910899,NaN,NaN,NaN,NaN,NaN,NaN
109.42,-0.151927302180515,0.0451876113893305,-0.004687721424388,-0.330439847598717,-0.912898843757969,0.198429819198802,NaN,NaN,NaN,NaN,NaN,NaN
109.425,-0.156905496067575,0.0647701632087456,-0.00514349006522348,-0.339479743370725,-0.82578503528434,0.178327281258098,NaN,NaN,NaN,NaN,NaN,NaN
109.43,-0.159853663198761,0.0815539476514656,-0.0055071767791323,-0.34642805397875,-0.739521487152189,0.158697135864486,NaN,NaN,NaN,NaN,NaN,NaN
109.435,-0.160899082324838,0.095370178349178,-0.00577295732763808,-0.351201308442446,-0.654950243705811,0.139705191905276,NaN,NaN,NaN,NaN,NaN,NaN
109.44,-0.159817490188995,0.106123406073379,-0.00593885285097548,-0.353496131179739,-0.572868020307583,0.12150315826025,NaN,NaN,NaN,NaN,NaN,NaN
109.445,-0.156828161703813,0.113792013741104,-0.006006885604565,-0.353271369568457,-0.49401177402779,0.10422640157785,NaN,NaN,NaN,NaN,NaN,NaN
109.45,-0.152112185549043,0.118426436290111,-0.00598310936742177,-0.351232834572085,-0.419045748216406,0.0879920527357979,NaN,NaN,NaN,NaN,NaN,NaN
109.455,-0.146130052434333,0.120145225223638,-0.00587751067063076,-0.346899960885622,-0.348550338657292,0.0728975048233149,NaN,NaN,NaN,NaN,NaN,NaN
109.46,-0.139327975550116,0.119129159212644,-0.00570378098581878,-0.340222489480109,-0.283013073829454,0.0590193362131492,NaN,NaN,NaN,NaN,NaN,NaN
109.465,-0.132220340274156,0.115613672640096,-0.0054789641630224,-0.331355377857495,-0.222821936437823,0.0464126818813395,NaN,NaN,NaN,NaN,NaN,NaN
109.47,-0.125440079126993,0.109879929712647,-0.00522298755626341,-0.32050149565066,-0.168261180376192,0.035111064804697,NaN,NaN,NaN,NaN,NaN,NaN
109.475,-0.119213841646996,0.102244910208639,-0.00495808925733381,-0.307863743203,-0.119509719424151,0.0251266872959305,NaN,NaN,NaN,NaN,NaN,NaN
