time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
144.3,199.449593979656,10.1992618651169,-26.9254744508614,-155.255792339337,60.1378160097965,-25.9809567352033,-96.4719228870006,-25.864534896938,38.4162245565516,154.376826531226,-92.0149338991518,-21.6926381275624
144.305,193.932887843664,15.8667577242822,-30.890972142687,-130.885465017461,53.8002121234675,-13.049662614314,-95.8859324788086,-31.2749535951953,43.5947656528325,153.009751588378,-93.9638048167529,-26.9918259981459
144.31,188.15853020985,21.3349405218765,-35.0811195652209,-106.539141314832,48.2580576123899,0.410140216524919,-95.0793274872536,-36.7243095344905,48.6125570120004,151.256381130672,-95.6117245684244,-32.2054962081596
144.315,182.13824223941,26.5300346581496,-39.4088992587654,-82.3194269659221,43.4380720433283,14.2788465431449,-94.0381134125689,-42.1438381710683,53.3747693343285,149.126546729295,-96.9189910525799,-37.2071736700206
144.32,175.882180353809,31.3879871948693,-43.7842184743613,-58.3280290483619,39.2508347677451,28.4324462667543,-92.7559943398526,-47.4656468848956,57.7947331505868,146.634961288037,-97.8439840099513,-41.8787201617722
144.325,169.39949698308,35.8553705723126,-48.1158892952018,-34.6666247897477,35.5950865639074,42.7433181225523,-91.2343283467347,-52.6238232171118,61.7956826906787,143.800789869838,-98.344749645691,-46.1130942471087
144.33,162.698915068537,39.8899737254772,-52.3135895504452,-11.4375932638741,32.3621608211464,57.0810036069933,-89.4818733369624,-57.5554627177954,65.3122122823292,140.647144632566,-98.3807781374128,-49.8167578843582
144.335,155.789289958735,43.4610841013697,-56.2897598645879,11.255446293072,29.4404121751158,71.3129852029445,-87.5143356396885,-62.2016042587947,68.2914066770996,137.200510003618,-97.9149102843352,-52.9116475405086
144.34,148.680134585978,46.5494705743977,-59.9613951626011,33.3073376095858,26.7195158373526,85.305494581519,-85.3537370073447,-66.5080625463186,70.6936162238761,133.490105455914,-96.9153053091242,-55.3366433449732
144.345,141.382086781635,49.1470839485411,-63.2516927996786,54.611369970199,24.0945192840782,98.9243763341107,-83.0276185714231,-70.4261492668638,72.4928583976772,129.547194581049,-95.3573998624091,-57.0484884065667
144.35,133.907300966561,51.2564976279324,-66.0915240038403,75.0595667690491,21.4695389937855,112.036030770333,-80.5681030953203,-73.9132759320834,73.6768383383682,125.404350570538,-93.2257880643118,-58.0221305132167
144.355,126.269750053962,52.8901161283367,-68.4207004312255,94.5432939371521,18.7610081515754,124.508455465619,-78.0108395133195,-76.9334331927197,74.2465923900156,121.094689638223,-90.515953697743,-58.250479094134
